start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-04-26T23:14:22.015+03:00,2019-04-26T23:16:45.444+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,faisal al aamrani shops,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,110,110,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54086185,3fc5ff1b-cb19-467e-b3d0-a1380a5047d5,2019-04-26T20:16:48,,104
2019-04-26T23:27:26.596+03:00,2019-04-26T23:29:29.786+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,Al Hamadishop,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54087353,920e0c9f-c951-4d71-b5d2-d10530bf52cc,2019-04-26T20:29:32,,109
2019-04-27T13:06:27.709+03:00,2019-04-27T13:08:24.983+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1303,AL Mari shops,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54114789,0b01f459-b0a4-4498-a9b7-3fd1ee579748,2019-04-27T10:08:26,,127
2019-05-06T12:33:59.019+03:00,2019-05-06T12:36:23.058+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,90,90,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Wholesaler,7,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,515,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54818982,4c60e350-0e3b-4793-bbbf-671d29179f0e,2019-05-06T09:36:25,,288
2019-05-05T16:29:26.748+03:00,2019-05-05T16:31:36.309+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mohammed,SCI,,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,125,125,,,yes,yes,,500,500,,,YE24,Wholesaler,7,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54776620,a234751a-6e16-427b-b6e3-31321e92664f,2019-05-05T13:31:39,,255
2019-05-06T11:53:18.630+03:00,2019-05-06T11:59:35.269+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE24,Wholesaler,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54815340,b333e1b6-9d4b-4d72-86a2-8b0a46fab144,2019-05-06T08:59:47,,281
2019-05-06T11:45:02.997+03:00,2019-05-06T11:47:45.308+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Yaseen,SCI,,YE25,YE2508,Almilah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE25,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,509,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54814417,12d548bc-3355-4a09-9f72-704acbf2f1ab,2019-05-06T08:47:47,,278
2019-05-05T11:30:35.895+03:00,2019-05-05T11:35:19.701+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Abdullah,SCI,,YE17,YE1726,Alaman Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE18,Wholesaler,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54755370,21d3deb4-76a1-4684-a938-a90d3170fe02,2019-05-05T08:35:22,,228
2019-05-05T15:19:08.770+03:00,2019-05-05T15:25:50.946+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/23/2019,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE18,Wholesaler,4,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54772113,77f33e78-37d7-4b3a-9ac6-eb9a2e97f767,2019-05-05T12:25:53,,241
2019-05-05T15:39:12.813+03:00,2019-05-05T15:41:22.133+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/23/2019,Abdullah,SCI,,YE17,YE1724,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE18,Wholesaler,4,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54773275,59c1300d-c483-4ecc-b962-b9d437f64acd,2019-05-05T12:41:25,,243
2019-05-05T11:15:49.642+03:00,2019-05-05T11:19:13.414+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Abdullah,SCI,,YE17,YE1726,Alaman Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,145,145,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE18,Wholesaler,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,505,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54754465,4c6ae225-3f9f-46fa-892d-a4c01171304d,2019-05-05T08:19:16,,225
2019-05-05T12:00:54.442+03:00,2019-05-05T12:04:06.536+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mansoor,SCI,,YE17,YE1722,Alkhamish Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE18,Wholesaler,1,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road water communication,1,0,1,1,0,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54756939,57c8cc56-a040-4ea1-91c8-aa53856a3380,2019-05-05T09:04:10,,233
2019-05-05T14:28:52.250+03:00,2019-05-05T14:31:26.278+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mansoor,SCI,,YE17,YE1722,Center Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,80,80,,,yes,yes,,130,130,,,yes,yes,,500,500,,,YE18,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54765488,c07fdeec-9cdb-4908-bfb7-df66f9352b94,2019-05-05T11:31:27,,236
2019-04-24T22:10:07.306+03:00,2019-04-24T22:16:42.381+03:00,4/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Al Bereen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,Insecurity has become a major difficulty in Souq Al Bairain due to the presence of armed men and the tax they impose,v2ZtbFxdMLUeS6K3smMjSx,53882636,3d468022-f267-4fb5-bed7-5a826a22a208,2019-04-24T19:16:45,,80
2019-04-24T00:28:14.735+03:00,2019-04-24T00:33:41.052+03:00,4/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Mafraq jabal habshi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,70,70,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Transportation_issues Other_see_next_question,0,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53774694,0988434a-e4d5-4678-a669-5da13cdc36a0,2019-04-23T21:33:45,,51
2019-05-05T08:53:54.680+03:00,2019-05-05T08:55:58.385+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Eyman,SCI,,YE15,YE1522,Alayen Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54747553,cc6254cb-2c61-43af-8260-3f20908cf043,2019-05-05T05:55:51,,193
2019-05-05T08:46:29.641+03:00,2019-05-05T08:49:37.341+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Eyman,SCI,,YE15,YE1522,Alayen Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54747256,12303755-6696-4884-b533-32c100250e6d,2019-05-05T05:49:32,,190
2019-04-28T11:01:41.993+03:00,2019-04-28T11:06:50.710+03:00,4/28/2019,ee.humanitarianresponse.info:EtvEJoFfiqnbid3N,4/21/2019,Najah,SI,,YE15,YE1505,The public street,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE15,Wholesaler,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54166097,131dfc1c-a725-4ae4-9653-03e375e1ad8e,2019-04-28T08:06:55,,146
2019-05-05T08:57:32.277+03:00,2019-05-05T08:59:26.445+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Eyman,SCI,,YE15,YE1522,Alayen Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE24,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,electrical,0,1,0,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54747758,31e6d625-e4de-41d0-b3aa-065ae08158a2,2019-05-05T05:59:20,,195
2019-05-05T09:09:34.301+03:00,2019-05-05T09:11:11.268+03:00,5/5/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Eyman,SCI,,YE15,YE1521,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,90,90,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE24,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,water,0,0,1,0,0,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54748288,61098fb0-dc18-413b-80e5-f2a93b63a096,2019-05-05T06:11:05,,202
2019-04-30T22:33:48.591+03:00,2019-04-30T22:39:12.901+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,????,YSD,,YE23,YE2301,Al Arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE13,30,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,100,100,,,yes,yes,,520,520,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,10,yes,6500,10000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54435290,624de729-1188-4159-b556-eee970d4ef46,2019-04-30T19:39:17,,177
2019-04-30T17:54:28.682+03:00,2019-04-30T18:23:56.168+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/20/2019,????,YSD,,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,430,430,,,YE13,30,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,70,70,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,520,520,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,8,,10,yes,8000,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,505,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54404495,9c08d45a-2fe4-4915-99b5-a380bb1809cd,2019-04-30T15:24:36,,160
2019-04-30T22:58:31.627+03:00,2019-04-30T23:05:32.210+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/29/2019,????,YSD,,YE23,YE2302,Bait al washr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,450,450,,,YE26,9,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,530,530,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1500,8,,10,yes,11000,15000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,530,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54437332,3046a75e-54d9-4403-88ea-879370257dfe,2019-04-30T20:05:43,,181
2019-04-30T21:43:52.267+03:00,2019-04-30T21:49:54.354+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,????,YSD,,YE23,YE2304,Sarf,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,30,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,65,65,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,540,540,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,7,,10,yes,7000,10000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,yes,yes,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54431991,8fef8a6b-7f0e-48f3-93ab-e5f449de2e71,2019-04-30T18:50:00,,170
2019-04-25T10:08:55.756+03:00,2019-04-25T10:22:27.578+03:00,4/25/2019,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,4/24/2019,Ahmed,NRC,,YE18,YE1802,Alluheya,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,700,700,,,yes,yes,,660,660,,,YE18,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,no,20,300,150,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,550,550,,,YE18,Vendor,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4000,10,,10,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,None,v2ZtbFxdMLUeS6K3smMjSx,53913371,4c5f3526-6cd4-435c-a7a1-d33f1b67d853,2019-04-25T07:22:30,,86
